"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
18.0,"","","val",2033.0,"2022-08-11 10:42:19.981040",0.9222395023328149,0.8845689382602453,0.8871481678173145,25100.753086419754,0.8456108336534767,0.8212605832549389,-20131.90221492573,0.640746500777605,0.684131848703986,0.6825159914712149,15163.051343431705,0.6264006861632958,0.5248
19.0,0.7270090579986572,0.001437010052628008,"train",2040.0,"2022-08-11 10:42:23.625228","","","","","","","","","","","","",""
19.0,0.6716113090515137,0.001454046879085569,"train",2060.0,"2022-08-11 10:42:28.370427","","","","","","","","","","","","",""
19.0,0.8287075161933899,0.0014709249766662765,"train",2080.0,"2022-08-11 10:42:32.989988","","","","","","","","","","","","",""
19.0,0.6700747609138489,0.001487637874988134,"train",2100.0,"2022-08-11 10:42:37.601928","","","","","","","","","","","","",""
19.0,0.6971085667610168,0.0015041791669998775,"train",2120.0,"2022-08-11 10:42:42.333945","","","","","","","","","","","","",""
19.0,0.6400033235549927,0.0015205425114371844,"train",2140.0,"2022-08-11 10:42:46.779004","","","","","","","","","","","","",""
19.0,"","","train",2140.0,"2022-08-11 10:42:57.015667",0.9111984282907662,0.8623828616948572,0.869676771700407,32333.488895293467,0.7846308578070144,0.7306864386510404,-22781.214380515146,0.7269155206286837,0.8177136499794369,0.8161913012957092,13228.939865736824,0.7194926945432407,0.6288453855373551
19.0,"","","val",2140.0,"2022-08-11 10:43:00.487494",0.9206842923794712,0.8556927959932734,0.8451584351212614,29669.582941264183,0.8189482401656314,0.7638758231420508,-22244.55127750068,0.6298600311041991,0.6776130390099893,0.6702170963364997,14819.519613737173,0.619318407960199,0.5338666666666667
20.0,0.6232139468193054,0.0015367216352536537,"train",2160.0,"2022-08-11 10:43:06.883147","","","","","","","","","","","","",""
20.0,0.6552388072013855,0.0015527103360256443,"train",2180.0,"2022-08-11 10:43:11.616681","","","","","","","","","","","","",""
20.0,0.6713951826095581,0.00156850248433003,"train",2200.0,"2022-08-11 10:43:16.193264","","","","","","","","","","","","",""
20.0,0.7694551348686218,0.0015840920260939747,"train",2220.0,"2022-08-11 10:43:20.939897","","","","","","","","","","","","",""
20.0,0.8470246195793152,0.0015994729849158197,"train",2240.0,"2022-08-11 10:43:25.525706","","","","","","","","","","","","",""
20.0,"","","train",2247.0,"2022-08-11 10:43:36.931265",0.8719056974459725,0.8496796548562893,0.8614455417891451,41849.00819381036,0.6345748635497158,0.611097823487204,-27896.26228289969,0.7147347740667976,0.8002736658467022,0.7964917961469832,13943.516371989019,0.7043489587000296,0.5996803835397523
20.0,"","","val",2247.0,"2022-08-11 10:43:40.402932",0.8740279937791602,0.8361218730760395,0.8344220215967426,40923.96174327364,0.6510421901067316,0.6190028222013171,-28694.81277018931,0.5800933125972006,0.6090469090470888,0.604240162822252,16465.663797104975,0.5624836192818693,0.4592
21.0,0.7388144731521606,0.0016146394643561958,"train",2260.0,"2022-08-11 10:43:45.188719","","","","","","","","","","","","",""
21.0,0.7167694568634033,0.0016295856501984793,"train",2280.0,"2022-08-11 10:43:49.789570","","","","","","","","","","","","",""
21.0,0.49443578720092773,0.001644305812677728,"train",2300.0,"2022-08-11 10:43:54.514205","","","","","","","","","","","","",""
21.0,0.633235514163971,0.001658794308677244,"train",2320.0,"2022-08-11 10:43:59.316423","","","","","","","","","","","","",""
